,symbol,name,currency,summary,category_group,category,family,exchange,market
30271,UKDV.SW,SPDR S&amp;P UK Dividend Aristocrats UCITS ETF,CHF,The objective of the SPDR S&P UK Dividend Aristocrats UCITS ETF is to track the performance of certain high dividend-yielding equity securities issued by companies from within the UK. It aims to do this by tracking the performance of the S&P UK High Yield Dividend Aristocrats Index as closely as possible.,,,State Street Global Advisors,EBS,ch_market
30275,UKGBPA.SW,UBS ETF - MSCI United Kingdom UCITS ETF (GBP) A-dis,GBP,"The sub-fund aims to track, before expenses, the price and income performance of the price of the MSCI United Kingdom Index (Net Return) (this sub-fund&#39;s ""index""). The index is rebalanced on a quarterly basis and may also be rebalanced at other times in order to comply with applicable investment restrictions or to reflect corporate activity such as mergers and acquisitions.",,,UBS Asset Management,EBS,ch_market
30277,UKGBPB.SW,UBS ETF - MSCI United Kingdom UCITS ETF (GBP) A-acc,GBP,"The sub-fund aims to track, before expenses, the price and income performance of the price of the MSCI United Kingdom Index (Net Return) (this sub-fund&#39;s ""index""). The index is rebalanced on a quarterly basis and may also be rebalanced at other times in order to comply with applicable investment restrictions or to reflect corporate activity such as mergers and acquisitions.",,,UBS Asset Management,EBS,ch_market
30280,UKSR-GBP.SW,UBSETF MSCI UK IMI SR GBP DIS,GBP,,,,,EBS,ch_market
30283,UKSR.SW,UBS (Irl) ETF Public Limited Company - MSCI United Kingdom IMI Socially Responsible UCITS ETF,CHF,,,,,EBS,ch_market
30284,UKSRE.SW,UBS (Irl) ETF plc - MSCI United Kingdom IMI Socially Responsible UCITS ETF (hedged to EUR) A-acc,EUR,"The investment policy of the Fund is to seek to track the performance of the MSCI UK IMI Extended SRI Low Carbon Select 5% Issuer Capped Index, (or any other index determined by the Directors from time to time to track substantially the same market as the MSCI UK IMI Extended SRI Low Carbon Select 5% Issuer Capped Index and which is considered by the Directors to be an appropriate index for the Fund to track, in accordance with the Prospectus (the ""Index"")), as closely as possible, while seeking to minimise as far as possible the difference in performance between the Fund and the Index. The Fund seeks to achieve the objective by tracking the Index and, with regard to ESG criteria, giving exposure to UK-basedcompanies with high ESG ratings and to exclude the ones with negative social or environmental impact.",,,UBS Asset Management,EBS,ch_market
30285,UKSRT.SW,UBS (Irl) ETF plc - MSCI United Kingdom IMI Socially Responsible UCITS ETF (hedged to CHF) A-dis,CHF,"The investment policy of the Fund is to seek to track the performance of the MSCI UK IMI Extended SRI Low Carbon Select 5% Issuer Capped Index, (or any other index determined by the Directors from time to time to track substantially the same market as the MSCI UK IMI Extended SRI Low Carbon Select 5% Issuer Capped Index and which is considered by the Directors to be an appropriate index for the Fund to track, in accordance with the Prospectus (the ""Index"")), as closely as possible, while seeking to minimise as far as possible the difference in performance between the Fund and the Index. The Fund seeks to achieve the objective by tracking the Index and, with regard to ESG criteria, giving exposure to UK-basedcompanies with high ESG ratings and to exclude the ones with negative social or environmental impact.",,,UBS Asset Management,EBS,ch_market
30286,UKSRU.SW,UBS (Irl) ETF plc - MSCI United Kingdom IMI Socially Responsible UCITS ETF (hedged to USD) A-acc,USD,"The investment policy of the Fund is to seek to track the performance of the MSCI UK IMI Extended SRI Low Carbon Select 5% Issuer Capped Index, (or any other index determined by the Directors from time to time to track substantially the same market as the MSCI UK IMI Extended SRI Low Carbon Select 5% Issuer Capped Index and which is considered by the Directors to be an appropriate index for the Fund to track, in accordance with the Prospectus (the ""Index"")), as closely as possible, while seeking to minimise as far as possible the difference in performance between the Fund and the Index. The Fund seeks to achieve the objective by tracking the Index and, with regard to ESG criteria, giving exposure to UK-basedcompanies with high ESG ratings and to exclude the ones with negative social or environmental impact.",,,UBS Asset Management,EBS,ch_market
30287,UKUKD.SW,UBS(Lux)Fund Solutions &#226;&#128;&#147; MSCI United Kingdom UCITS ETF(GBP)A-UKdis,GBP,"The sub-fund aims to track, before expenses, the price and income performance of the price of the MSCI United Kingdom Index (Net Return) (this sub-fund&#39;s ""Index""). Additionally currency hedged share classes aim to reduce the impact of currency fluctuations between their reference currency and the index currency by selling currency forwards at the one-month forward rate in accordance with the hedging methodology of the Index&#39;s currency-hedged index variant as referred to in relation to each hedged share class below.",,,UBS Asset Management,EBS,ch_market
30288,UKUSD.SW,UBS(Lux)Fund Solutions &#226;&#128;&#147; MSCI United Kingdom UCITS ETF(hedged USD)A-acc,USD,"The sub-fund aims to track, before expenses, the price and income performance of the price of the MSCI United Kingdom Index (Net Return) (this sub-fund&#39;s ""Index""). Additionally currency hedged share classes aim to reduce the impact of currency fluctuations between their reference currency and the index currency by selling currency forwards at the one-month forward rate in accordance with the hedging methodology of the Index&#39;s currency-hedged index variant as referred to in relation to each hedged share class below.",,,UBS Asset Management,EBS,ch_market
30320,ULOVD-USD.SW,UBSETF FAC US LO VOL USD DIS,USD,,,,,EBS,ch_market
30322,ULOVD.SW,UBS (Irl) ETF plc - Factor MSCI USA Low Volatility UCITS ETF (USD) A-dis,CHF,The UBS (Irl) ETF plc – Factor MSCI USA Low Volatility UCITS ETF sub-fund is an exchange traded fund incorporated in Ireland. The objective of the fund is to deliver the performance of the MSCI USA Select Dynamic 50% Risk Weighted Total Return Net and allow intraday trading.,,,UBS Asset Management,EBS,ch_market
30324,ULOVE.SW,UBS (Irl) ETF Public Limited Company - Factor MSCI USA Low Volatility UCITS ETF,EUR,,,,,EBS,ch_market
30325,ULOVS.SW,UBS (Irl) ETF plc - Factor MSCI USA Low Volatility UCITS ETF (hedged to CHF) A-acc,CHF,The UBS (Irl) ETF plc â Factor MSCI USA Low Volatility UCITS ETF sub-fund is an exchange traded fund incorporated in Ireland. The objective of the fund is to deliver the performance of the MSCI USA Select Dynamic 50% Risk Weighted Total Return Net and allow intraday trading.,,,UBS Asset Management,EBS,ch_market
30338,UMDV.SW,iShares V Plc - iShares U.S. Medical Devices UCITS ETF,USD,,,,,EBS,ch_market
30540,UPVLD-USD.SW,UBSETF USA PRIME VAL USD DIS,USD,,,,,EBS,ch_market
30542,UPVLD.SW,UBS (Irl) ETF plc - Factor MSCI USA Prime Value UCITS ETF (USD) A-dis,CHF,The UBS (Irl) ETF plc – Factor MSCI USA Prime Value UCITS ETF sub-fund is an exchange traded fund incorporated in Ireland. The objective of the fund is to deliver the performance of the MSCI USA Prime Value Total Return Net and allow intraday trading.,,,UBS Asset Management,EBS,ch_market
30543,UPVLE.SW,UBS (Irl) ETF Public Limited Company - Factor MSCI USA Prime Value UCITS ETF,EUR,,,,,EBS,ch_market
30544,UPVLH.SW,UBS (Irl) ETF Public Limited Company - Factor MSCI USA Prime Value UCITS ETF,GBP,,,,,EBS,ch_market
30545,UPVLS.SW,UBS (Irl) ETF plc - Factor MSCI USA Prime Value UCITS ETF (hedged to CHF) A-acc,CHF,The UBS (Irl) ETF plc â Factor MSCI USA Prime Value UCITS ETF sub-fund is an exchange traded fund incorporated in Ireland. The objective of the fund is to deliver the performance of the MSCI USA Prime Value Total Return Net and allow intraday trading.,,,UBS Asset Management,EBS,ch_market
30659,UQLTD-USD.SW,UBSETF USA QUALITY USD DIS,USD,,,,,EBS,ch_market
30661,UQLTD.SW,UBS (Irl) ETF plc - Factor MSCI USA Quality UCITS ETF (USD) A-dis,CHF,The UBS (Irl) ETF plc â Factor MSCI USA Quality UCITS ETF sub-fund is an exchange traded fund incorporated in Ireland. The objective of the fund is to deliver the performance of the MSCI USA Quality Total Return Net and allow intraday trading.,,,UBS Asset Management,EBS,ch_market
30663,UQLTE.SW,UBS (Irl) ETF Public Limited Company - Factor MSCI USA Quality UCITS ETF,EUR,,,,,EBS,ch_market
30664,UQLTH.SW,UBS (Irl) ETF Public Limited Company - Factor MSCI USA Quality UCITS ETF,GBP,,,,,EBS,ch_market
30665,UQLTS.SW,UBS (Irl) ETF plc - Factor MSCI USA Quality UCITS ETF (hedged to CHF) A-acc,CHF,The UBS (Irl) ETF plc â Factor MSCI USA Quality UCITS ETF sub-fund is an exchange traded fund incorporated in Ireland. The objective of the fund is to deliver the performance of the MSCI USA Quality Total Return Net and allow intraday trading.,,,UBS Asset Management,EBS,ch_market
30677,US1.SW,Amundi Index Solutions - Amundi US Treasury 1-3 Ucits ETF USD C,USD,"To track the performance of Markit iBoxx $ Treasuries 1-3Y Index, and to
minimize the tracking error between the net asset value of the sub-fund
and the performance of the Index.",,,Amundi Asset Management,EBS,ch_market
30686,US3.SW,Amundi Index Solutions - Amundi US Treasury 3-7 Ucits ETF USD C,USD,"To track the performance of Markit iBoxx $ Treasuries 3-7Y Index, and to
minimize the tracking error between the net asset value of the sub-fund
and the performance of the Index.",,,Amundi Asset Management,EBS,ch_market
30692,US7.SW,Amundi Index Solutions - Amundi US Treasury 7-10,USD,,,,Amundi Asset Management,EBS,ch_market
30703,USAG.SW,SPDR Bloomberg Barclays U.S. Aggregate Bond UCITS ETF,CHF,"The investment policy of the Fund is to track the performance of the Barclays Capital U.S. Aggregate Bond Index (the âIndexâ) as closely as possible, while seeking to minimize as far as possible the tracking error between the Fundâs performance and that of the Index.
The Barclays Capital U.S. Aggregate Bond Index is a broad-based benchmark that measures the investment grade, U.S. dollar-denominated, fixed-rate taxable bond market. This includes Treasuries (i.e., government debt securities), government-related and corporate securities, mortgage-backed securities, asset-backed securities and collateralized mortgage-backed securities.",,,State Street Global Advisors,EBS,ch_market
30707,USAPA.SW,UBS (Irl) ETF PLC - MSCI USA Climate Paris Aligned UCITS ETF (USD),USD,,,,,EBS,ch_market
30709,USAUK.SW,UBS (Irl) ETF plc - MSCI USA UCITS ETF (USD) A-Ukdis,USD,"The fund generally invests in stocks contained in the MSCI USA Index. The relative weightings of the companies correspond to their weightings in the index.
The investment objective is to replicate the price and return performance of the MSCI USA Index net of fees. The stock exchange price may differ from the net asset value.",,,UBS Asset Management,EBS,ch_market
30710,USAUKD.SW,UBS(Lux)Fund Solutions &#226;&#128;&#147; MSCI USA UCITS ETF(USD)A-UKdis,USD,"The sub-fund aims to track, before expenses, the price and income performance of the MSCI USA Index (Net Return) (this sub-fund&#39;s ""Index""). Additionally currency hedged share classes aim to reduce the impact of currency fluctuations between their reference currency and the index currency by selling currency forwards at the one-month forward rate in accordance with the hedging methodology of the Index&#39;s currency-hedged index variant as referred to in relation to each hedged share class below.",,,UBS Asset Management,EBS,ch_market
30711,USAUSA-USD.SW,UBSETF MSCI USA USD DIS,USD,,,,,EBS,ch_market
30712,USAUSA.SW,UBS(Lux)Fund Solutions &#226;&#128;&#147; MSCI USA UCITS ETF(USD)A-dis,CHF,"The sub-fund aims to track, before expenses, the price and income performance of the MSCI USA Index (Net Return) (this sub-fund&#39;s ""Index""). Additionally currency hedged share classes aim to reduce the impact of currency fluctuations between their reference currency and the index currency by selling currency forwards at the one-month forward rate in accordance with the hedging methodology of the Index&#39;s currency-hedged index variant as referred to in relation to each hedged share class below.",,,UBS Asset Management,EBS,ch_market
30714,USAUSW.SW,UBS (Irl) ETF Public Limited Company - MSCI USA UCITS ETF,USD,,,,,EBS,ch_market
30716,USAUSY.SW,UBS (Irl) ETF plc - MSCI USA UCITS ETF (USD) A-dis,USD,"The fund generally invests in stocks contained in the MSCI USA Index. The relative weightings of the companies correspond to their weightings in the index.
The investment objective is to replicate the price and return performance of the MSCI USA Index net of fees. The stock exchange price may differ from the net asset value.",,,UBS Asset Management,EBS,ch_market
30719,USCHWH.SW,UBS (Irl) ETF plc - MSCI USA hedged to CHF UCITS ETF (CHF) A-acc,CHF,"""The UBS (Irl) ETF plc â MSCI USA 100% hedged to CHF UCITS ETF is an exchange traded fund incorporated in Ireland. The objective of the Fund is to deliver the net total return performance of the MSCI USA 100% hedged to CHF and allow intraday trading.""",,,UBS Asset Management,EBS,ch_market
30731,USDE.SW,SPDR S&amp;P US Dividend Aristocrats UCITS ETF EUR Dis,EUR,"The fund seeks to replicate, before expenses, the performance of the S&P High Yield Dividend Aristocrats Index.
 The fund tracks the U.S. equity market performance of certain high dividend-yielding equity securities. The index is comprised of the 60 highest dividend-yielding constituents of the stocks of the S&P Composite 1500® Index that have increased dividends every year for at least 25 consecutive years. These stocks have both capital growth and dividend income characteristics, as opposed to stocks that are pure yield, or pure capital oriented.",,,State Street Global Advisors,EBS,ch_market
30738,USDV.SW,SPDR S&amp;P US Dividend Aristocrats UCITS ETF Dis,CHF,"The fund seeks to replicate, before expenses, the performance of the S&P High Yield Dividend Aristocrats Index.
 The fund tracks the U.S. equity market performance of certain high dividend-yielding equity securities. The index is comprised of the 60 highest dividend-yielding constituents of the stocks of the S&P Composite 1500Â® Index that have increased dividends every year for at least 25 consecutive years. These stocks have both capital growth and dividend income characteristics, as opposed to stocks that are pure yield, or pure capital oriented.",,,State Street Global Advisors,EBS,ch_market
30745,USESG.SW,Credit Suisse Index Fund Ie ETF Icav - CSIF Ie Msci Usa Esg Leaders Blue Ucits Etf,USD,,,,Credit Suisse Asset Management,EBS,ch_market
30748,USEUWH.SW,UBS (Irl) ETF plc - MSCI USA hedged to EUR UCITS ETF (EUR) A-acc,EUR,"""The UBS (Irl) ETF plc – MSCI USA 100% hedged to EUR UCITS ETF is an exchange traded fund incorporated in Ireland. The objective of the Fund is to deliver the net total return performance of the MSCI USA 100% hedged to EUR and allow intraday trading.""",,,UBS Asset Management,EBS,ch_market
30749,USEUYH.SW,UBS (Irl) ETF plc - MSCI USA hedged to EUR UCITS ETF (EUR) A-dis,EUR,"""The UBS (Irl) ETF plc – MSCI USA 100% hedged to EUR UCITS ETF is an exchange traded fund incorporated in Ireland. The objective of the Fund is to deliver the net total return performance of the MSCI USA 100% hedged to EUR and allow intraday trading.""",,,UBS Asset Management,EBS,ch_market
30751,USFMA.SW,UBS (Irl) ETF Public Limited Company - MSCI USA Select Factor Mix UCITS ETF,USD,The objective of the Fund is to seek to track the alternatively weighted equity market performance of the US market.,,,UBS Asset Management,EBS,ch_market
30752,USFMD-USD.SW,UBSETF MSCI USA SFMix USD DIS,USD,,,,,EBS,ch_market
30754,USFMD.SW,UBS (Irl) ETF plc - MSCI USA Select Factor Mix UCITS ETF (USD) A-dis,CHF,The objective of the Fund is to seek to track the alternatively weighted equity market performance of the US market.,,,UBS Asset Management,EBS,ch_market
30760,USGBPA.SW,UBS (Irl) ETF Public Limited Company - MSCI USA UCITS ETF,GBP,,,,,EBS,ch_market
30761,USGBPD.SW,UBS (Irl) ETF Public Limited Company - MSCI USA UCITS ETF,GBP,,,,,EBS,ch_market
30786,USMUFE.SW,UBS (Irl) ETF plc - MSCI USA Select Factor Mix UCITS ETF (hedged to EUR) A-acc,EUR,The objective of the Fund is to seek to track the alternatively weighted equity market performance of the US market.,,,UBS Asset Management,EBS,ch_market
30787,USMUFS.SW,UBS (Irl) ETF plc - MSCI USA Select Factor Mix UCITS ETF (hedged to CHF) A-acc,CHF,The objective of the Fund is to seek to track the alternatively weighted equity market performance of the US market.,,,UBS Asset Management,EBS,ch_market
30814,USSMC.SW,Credit Suisse Index Fund Ie ETF ICAV - CSIF Ie Msci Usa Small Cap Esg Leaders Blue Ucits ETF,USD,,,,Credit Suisse Asset Management,EBS,ch_market
30815,USSRE.SW,UBS (Irl) ETF plc - MSCI USA Socially Responsible UCITS ETF (hedged to EUR) A-dis,EUR,"The investment policy of the Fund is to seek to track the performance of the MSCI USA SRI Low Carbon Select 5% Issuer Capped Index, (or any other index determined by the Directors from time to time to track substantially the same market as the MSCI USA SRI Low Carbon Select 5% Issuer Capped Index and which is considered by the Directors to be an appropriate index for the Fund to track, in accordance with the Prospectus (the ""Index"")), as closely as possible, while seeking to minimise as far as possible the difference in performance between the Fund and the Index. The Fund seeks to achieve the objective by tracking the Index and, with regard to ESG criteria, giving exposure to US-based companies with high ESG ratings and to exclude the ones with negative social or environmental impact (the ""Fund Investment Universe"")",,,UBS Asset Management,EBS,ch_market
30817,USSRF.SW,UBS ETF - MSCI USA Socially Responsible UCITS ETF,EUR,,,,,EBS,ch_market
30819,USSRI.SW,UBS (Irl) Fund Solutions plc - MSCI USA Socially Responsible UCITS ETF,USD,,,,,EBS,ch_market
30820,USSRIC.SW,UBS (Irl) ETF plc - MSCI USA Socially Responsible UCITS ETF (hedged to CHF) A-acc,CHF,"The investment policy of the Fund is to seek to track the performance of the MSCI USA SRI Low Carbon Select 5% Issuer Capped Index, (or any other index determined by the Directors from time to time to track substantially the same market as the MSCI USA SRI Low Carbon Select 5% Issuer Capped Index and which is considered by the Directors to be an appropriate index for the Fund to track, in accordance with the Prospectus (the ""Index"")), as closely as possible, while seeking to minimise as far as possible the difference in performance between the Fund and the Index. The Fund seeks to achieve the objective by tracking the Index and, with regard to ESG criteria, giving exposure to US-based companies with high ESG ratings and to exclude the ones with negative social or environmental impact (the ""Fund Investment Universe"")",,,UBS Asset Management,EBS,ch_market
30821,USSRID.SW,UBS (Irl) Fund Solutions plc - MSCI USA Socially Responsible UCITS ETF,USD,,,,,EBS,ch_market
30823,USSRS.SW,UBS(Lux)Fund Solutions &#226;&#128;&#147; MSCI USA Socially Responsible UCITS ETF(hedged CHF)A-acc,CHF,"The sub-fund aims to track, before expenses, the price and income performance of the MSCI USA SRI Low Carbon Select 5% Issuer Capped Index (Net Return) (this sub-fund&#39;s ""Index""). Additionally currency hedged share classes aim to reduce the impact of currency fluctuations between their reference currency and the index currency by selling currency forwards at the one-month forward rate in accordance with the hedging methodology of the Index&#39;s currency-hedged index variant as referred to in relation to each hedged share class below.",,,UBS Asset Management,EBS,ch_market
30824,USSRT.SW,UBS(Lux)Fund Solutions &#226;&#128;&#147; MSCI USA Socially Responsible UCITS ETF(hedged CHF)A-dis,CHF,"The sub-fund aims to track, before expenses, the price and income performance of the MSCI USA SRI Low Carbon Select 5% Issuer Capped Index (Net Return) (this sub-fund&#39;s ""Index""). Additionally currency hedged share classes aim to reduce the impact of currency fluctuations between their reference currency and the index currency by selling currency forwards at the one-month forward rate in accordance with the hedging methodology of the Index&#39;s currency-hedged index variant as referred to in relation to each hedged share class below.",,,UBS Asset Management,EBS,ch_market
30829,UST10F.SW,UBS ETF - Bloomberg Barclays US 10+ Year Treasury Bond UCITS ETF (hedged to EUR) A-dis,EUR,The sub-fund is an exchange traded fund incorporated in Luxembourg. The objective of this share class is to deliver the performance of the Bloomberg Barclays US 10+ Year Treasury Bond™ hedged to EUR Index (Total Return) and allow intraday trading.,,,UBS Asset Management,EBS,ch_market
30831,UST1F.SW,UBS ETF SICAV - Bloomberg Barclays US 1-3 Year Treasury Bond UCITS ETF,EUR,,,,,EBS,ch_market
30849,USVUSY.SW,UBS (Irl) ETF plc - MSCI USA Value UCITS ETF (USD) A-dis,USD,"The fund generally invests in stocks contained in the MSCI USA Value Index. The relative weightings of the companies correspond to their weightings in the index.
The investment objective is to replicate the price and return performance of the MSCI USA Value Index net of fees. The stock exchange price may differ from the net asset value.",,,UBS Asset Management,EBS,ch_market
30853,UT1US.SW,UBS ETF - Bloomberg Barclays US 1-3 Year Treasury Bond UCITS ETF (USD) A-acc,USD,The sub-fund is an exchange traded fund incorporated in Luxembourg. The objective of this share class is to deliver the performance of the Bloomberg Barclays US 1-3 Year Treasury Bond (Total Return) and allow intraday trading.,,,UBS Asset Management,EBS,ch_market
30854,UT1USA.SW,UBS ETF - Bloomberg Barclays US 1-3 Year Treasury Bond UCITS ETF (USD) A-dis,USD,The sub-fund is an exchange traded fund incorporated in Luxembourg. The objective of this share class is to deliver the performance of the Bloomberg Barclays US 1-3 Year Treasury Bond (Total Return) and allow intraday trading.,,,UBS Asset Management,EBS,ch_market
30856,UT7US.SW,UBS ETF - Bloomberg Barclays US 7-10 Year Treasury Bond UCITS ETF (USD) A-acc,USD,"The sub-fund aims to track, before expenses, the price and income performance of the Bloomberg Barclays US 7-10 Year Treasury Bond™ Index (Total Return) (this sub-fund&#39;s ""Index""). The sub-fund will take an exposure on the components of its Index. The proportionate exposure by the sub-fund to the component securities will be substantially achieved either through direct investment or through the use of derivatives or through a combination of both techniques.",,,UBS Asset Management,EBS,ch_market
30857,UT7USA.SW,UBS ETF - Bloomberg Barclays US 7-10 Year Treasury Bond UCITS ETF (USD) A-dis,USD,"The sub-fund aims to track, before expenses, the price and income performance of the Bloomberg Barclays US 7-10 Year Treasury Bond™ Index (Total Return) (this sub-fund&#39;s ""Index""). The sub-fund will take an exposure on the components of its Index. The proportionate exposure by the sub-fund to the component securities will be substantially achieved either through direct investment or through the use of derivatives or through a combination of both techniques.",,,UBS Asset Management,EBS,ch_market
30869,UVAL.SW,SPDR MSCI USA Value UCITS ETF USD Acc,CHF,The objective of the fund is to track the performance of US equities with a higher weighting applied to equities exhibiting low valuation characteristics. It aims to do this by tracking the MSCI USA Value Exposure Select Index as closely as possible.,,,State Street Global Advisors,EBS,ch_market
30911,V3AA.SW,Vanguard Funds Public Limited Company - Vanguard ESG Global All Cap UCITS ETF,CHF,,,,,EBS,ch_market
30920,V3AL.SW,Vanguard Funds Public Limited Company - Vanguard ESG Global All Cap UCITS ETF,CHF,,,,,EBS,ch_market
31020,VALD.SW,BNP Paribas Easy - Equity Value Europe,EUR,,,,BNP Paribas Asset Management,EBS,ch_market
31038,VAPX.SW,Vanguard FTSE Developed Asia Pacific ex Japan UCITS ETF USD Distributing,CHF,"This Fund seeks to track the performance of the Index, a widely recognised benchmark of the large and mid cap sized companies of the developed markets of the Asia Pacific region, excluding Japan. The Fund employs a âpassive managementâ â or indexing â investment approach, through physical acquisition of securities, designed to track the performance of the Index, a free float adjusted market capitalisation weighted index. In tracking the performance of the Index, the Fund attempts to replicate the Index by investing all, or substantially all, of its assets in the stocks that make up the Index, holding each stock in approximately the same proportion as its weighting in the Index and may therefore have exposure to or invest up to 20% of the Net Asset Value of the Fund in stocks issued by the same body, which limit may be raised to 35% for a single issuer in exceptional market conditions which may include the dominance of a particular issuer in the relevant market.",,,Vanguard Asset Management,EBS,ch_market
31067,VCPA.SW,Vanguard USD Corporate Bond UCITS ETF USD Accumulation,CHF,"This Fund seeks to track the performance of the Index. In seeking to achieve its investment objective, the Fund aims to provide a return (comprising both income and capital appreciation) which, before application of fees and expenses, is similar to the return of the Index. The Fund employs a âpassive managementâ â or indexing â investment approach, through physical acquisition of securities, designed to track the performance of the Index. The Index is a widely recognised benchmark designed to reflect the total universe of publically-traded, fixedcoupon, US Dollar-denominated investment grade corporate bonds with maturities greater than one year and which have a minimum issue size of US$250 million.",,,Vanguard Asset Management,EBS,ch_market
31091,VDET-USD.SW,Vanguard $ EM Bond ETF Dist,USD,,,,,EBS,ch_market
31093,VDET.SW,Vanguard Funds Public Limited Company - Vanguard USD Emerging Markets Government Bond UCITS ETF,CHF,,,,,EBS,ch_market
31158,VECA.SW,Vanguard EUR Corporate Bond UCITS ETF EUR Accumulation,CHF,"This Fund seeks to track the performance of the Index. In seeking to achieve its investment objective, the Fund aims to provide a return (comprising both income and capital appreciation) which, before application of fees and expenses, is similar to the return of the Index. The Fund employs a âpassive managementâ â or indexing â investment approach, through physical acquisition of securities, designed to track the performance of the Index. The Index is a widely recognised benchmark designed to reflect the total universe of publically-traded, fixed-coupon, Eurodenominated investment grade corporate bonds with maturities greater than one year and which have a minimum issue size of â¬300 million.",,,Vanguard Asset Management,EBS,ch_market
31167,VECP.SW,Vanguard EUR Corporate Bond UCITS ETF,CHF,"This Fund seeks to track the performance of the Index. In seeking to achieve its investment objective, the Fund aims to provide a return (comprising both income and capital appreciation) which, before application of fees and expenses, is similar to the return of the Index. The Fund employs a âpassive managementâ â or indexing â investment approach, through physical acquisition of securities, designed to track the performance of the Index. The Index is a widely recognised benchmark designed to reflect the total universe of publically-traded, fixed-coupon, Eurodenominated investment grade corporate bonds with maturities greater than one year and which have a minimum issue size of â¬300 million.",,,Vanguard Asset Management,EBS,ch_market
31216,VEMA.SW,Vanguard USD Emerging Markets Government Bond UCITS ETF USD Accumulation,CHF,"This Fund seeks to track the performance of the Index. In seeking to achieve its investment objective, the Fund aims to provide a return (comprising both income and capital appreciation) which, before application of fees and expenses, is similar to the return of the Index. The Fund employs a âpassive managementâ â or indexing â investment approach, through physical acquisition of securities, designed to track the performance of the Index. &#39;The Index is a widely recognised benchmark designed to reflect the total universe of US Dollar-denominated publically-traded debt (with maturities greater than one year and which have a minimum issue size of US$500 million) issued by sovereign and quasi-sovereign emerging market issuers. Quasi-sovereign issuers include entities that are government guaranteed and/or sponsored, entities that are more than 50% government owned and local authorities.&#39;",,,Vanguard Asset Management,EBS,ch_market
31238,VETA.SW,Vanguard EUR Eurozone Government Bond UCITS ETF EUR Accumulation,CHF,"This Fund seeks to track the performance of the Index. In seeking to achieve its investment objective, the Fund aims to provide a return (comprising both income and capital appreciation) which, before application of fees and expenses, is similar to the return of the Index. The Fund employs a âpassive managementâ â or indexing â investment approach, through physical acquisition of securities, designed to track the performance of the Index. The Index is a widely recognised benchmark designed to reflect the total universe of publically-traded, fixed-coupon, Eurodenominated Eurozone treasury securities with maturities greater than one year and which have a minimum issue size of â¬300 million.",,,Vanguard Asset Management,EBS,ch_market
31244,VETY.SW,Vanguard EUR Eurozone Government Bond UCITS ETF,CHF,"This Fund seeks to track the performance of the Index. In seeking to achieve its investment objective, the Fund aims to provide a return (comprising both income and capital appreciation) which, before application of fees and expenses, is similar to the return of the Index. The Fund employs a âpassive managementâ â or indexing â investment approach, through physical acquisition of securities, designed to track the performance of the Index. The Index is a widely recognised benchmark designed to reflect the total universe of publically-traded, fixed-coupon, Eurodenominated Eurozone treasury securities with maturities greater than one year and which have a minimum issue size of â¬300 million.",,,Vanguard Asset Management,EBS,ch_market
31254,VEUR.SW,Vanguard FTSE Developed Europe UCITS ETF,CHF,"This Fund seeks to track the performance of the Index, a widely recognised benchmark a of stock market performance of European developed countries that is comprised of the stocks of large and mid cap sized companies in developed Europe. The Fund employs a âpassive managementâ â or indexing â investment approach, through physical acquisition of securities, designed to track the performance of the Index. In tracking the performance of the Index, the Fund attempts to replicate the Index by investing all, or substantially all, of its assets in the stocks that make up the Index, holding each stock in approximately the same proportion as its weighting in the Index. The Index is a free float adjusted market capitalisation index comprised of large and mid-cap common stocks from across the 16 developed European markets.",,,Vanguard Asset Management,EBS,ch_market
31259,VEVE.SW,Vanguard FTSE Developed World UCITS ETF USD Distributing,CHF,"This Fund seeks to track the performance of the Index, a widely recognised benchmark of the large and mid-cap sized companies in global developed markets.",,,Vanguard Asset Management,EBS,ch_market
